机速_al,负压_1_al,负压_2_al,负压_3_al,负压_4_al,负压_5_al,负压_6_al,负压_7_al,负压_8_al,负压_9_al,负压_10_al,负压_11_al,负压_12_al,负压_13_al,负压_14_al,负压_15_al,负压_16_al,负压_17_al,负压_18_al,温度_1_al,温度_2_al,温度_3_al,温度_4_al,温度_5_al,温度_6_al,温度_7_al,温度_8_al,温度_9_al,温度_10_al,温度_11_al,温度_12_al,温度_13_al,温度_14_al,温度_15_al,温度_16_al,温度_17_al,温度_18_al,大烟道负压_1_al,大烟道负压_2_al,大烟道温度_1_al,大烟道温度_2_al,pgrad_1,tgrad_1,pgrad_2,tgrad_2,pgrad_3,tgrad_3,pgrad_4,tgrad_4,pgrad_5,tgrad_5,pgrad_6,tgrad_6,pgrad_7,tgrad_7,pgrad_8,tgrad_8,pgrad_9,tgrad_9,pgrad_10,tgrad_10,pgrad_11,tgrad_11,pgrad_12,tgrad_12,pgrad_13,tgrad_13,pgrad_14,tgrad_14,pgrad_15,tgrad_15,pgrad_16,tgrad_16,pgrad_17,tgrad_17,p_mean,p_mid,p_back,t_back,co_lag1,co_lag2,co_lag5,co_ma5,co_diff1,CO浓度
1.33,-11.263,-11.441,-10.758,-10.797,-10.797,-13.438,-13.438,-13.487,-13.487,-13.411,-13.411,-13.394,-13.394,-13.24,-13.24,-7.405,-6.449,-5.654,108.55,99.2,93.85,90.3,115.25,99.4,88.15,84.3,85.15,91.85,138.15,273.2,354.1,468.15,462.2,522.25,525.0,522.4,-13.623,-13.653,169.0,156.8,-0.17800000000000082,-9.349999999999994,0.6830000000000016,-5.3500000000000085,-0.03900000000000148,-3.549999999999997,0.0,24.950000000000003,-2.641,-15.849999999999994,0.0,-11.25,-0.04899999999999949,-3.8500000000000085,0.0,0.8500000000000085,0.07600000000000051,6.699999999999989,0.0,46.30000000000001,0.01699999999999946,135.04999999999998,0.0,80.90000000000003,0.15399999999999991,114.04999999999995,0.0,-5.949999999999989,5.835,60.05000000000001,0.9560000000000004,2.75,0.7949999999999999,-2.6000000000000227,-11.583555555555556,-13.438,-9.897,475.68333333333334,4007.885,4023.076,3532.263,3889.7568,-46.297000000000025,3961.588
1.33,-11.202,-11.413,-10.628,-10.68,-10.68,-13.469,-13.469,-13.515,-13.515,-13.449,-13.449,-13.411,-13.411,-13.23,-13.23,-10.166,-7.425,-6.243,108.8,98.95,93.25,90.75,117.2,99.7,88.30000000000001,84.65,85.55,91.55,126.9,262.85,373.9,464.4,482.35,475.4,523.95,527.45,-13.684,-13.713,170.4,155.2,-0.2110000000000003,-9.849999999999994,0.7850000000000001,-5.700000000000003,-0.0519999999999996,-2.5,0.0,26.450000000000003,-2.7889999999999997,-17.5,0.0,-11.399999999999991,-0.04600000000000115,-3.6500000000000057,0.0,0.8999999999999915,0.06600000000000072,6.0,0.0,35.35000000000001,0.038000000000000256,135.95000000000002,0.0,111.04999999999995,0.18099999999999916,90.5,0.0,17.950000000000045,3.064,-6.9500000000000455,2.7410000000000005,48.55000000000007,1.1819999999999995,3.5,-11.810277777777777,-13.468142857142857,-10.617499999999998,474.575,3961.588,4007.885,3619.43,3975.1156,84.63599999999997,4046.224
1.33,-10.963,-11.32,-10.457,-10.533,-10.533,-13.519,-13.519,-13.556,-13.556,-13.449,-13.449,-13.418,-13.418,-13.188,-13.188,-7.681,-6.35,-5.065,109.7,98.15,93.35,90.6,123.85,99.75,87.9,84.9,85.65,91.85,119.9,237.05,404.35,458.85,496.2,509.25,472.9500000000001,515.75,-13.68,-13.713,170.5,154.5,-0.3570000000000011,-11.549999999999997,0.8629999999999995,-4.800000000000011,-0.07599999999999874,-2.75,0.0,33.25,-2.9860000000000007,-24.099999999999994,0.0,-11.849999999999994,-0.036999999999999034,-3.0,0.0,0.75,0.10699999999999932,6.199999999999989,0.0,28.05000000000001,0.031000000000000583,117.15,0.0,167.3,0.22999999999999865,54.5,0.0,37.349999999999966,5.507000000000001,13.050000000000011,1.3310000000000004,-36.2999999999999,1.2849999999999993,42.7999999999999,-11.509,-13.495142857142858,-9.815,476.2250000000001,4046.224,3961.588,3836.805,3984.0856,-164.56899999999996,3881.655
1.33,-10.679,-11.14,-10.485,-10.537,-10.537,-13.523,-13.523,-13.54,-13.54,-13.373,-13.373,-13.343,-13.343,-13.161,-13.161,-7.329,-6.341,-5.163,110.2,97.1,93.45,90.45,130.4,100.35,87.15,85.30000000000001,85.44999999999999,90.95,112.95,208.5,381.3,474.25,494.15,505.1,481.75,473.1,-13.668,-13.68,169.5,151.6,-0.4610000000000003,-13.100000000000009,0.6550000000000011,-3.6499999999999915,-0.05200000000000138,-3.0,0.0,39.95,-2.985999999999999,-30.05000000000001,0.0,-13.199999999999989,-0.01699999999999946,-1.8499999999999943,0.0,0.14999999999997726,0.16699999999999982,5.500000000000014,0.0,22.0,0.02999999999999936,95.55,0.0,172.8,0.18200000000000038,92.94999999999999,0.0,19.899999999999977,5.832,10.950000000000045,0.9879999999999995,-23.350000000000023,1.178,-8.649999999999977,-11.4495,-13.459285714285715,-9.749666666666668,468.2749999999999,3881.655,4046.224,4023.076,3929.9767999999995,-129.12300000000005,3752.532
1.33,-10.634,-11.038,-10.872,-10.939,-10.939,-13.429,-13.429,-13.451,-13.451,-13.376,-13.376,-13.329,-13.329,-13.176,-13.176,-7.284,-6.569,-5.774,111.8,96.65,93.4,89.9,137.3,100.5,86.75,85.5,85.2,89.7,109.75,187.95,351.75,488.1,488.2000000000001,507.1,491.05,447.4500000000001,-13.609,-13.624,168.0,147.8,-0.4039999999999999,-15.149999999999991,0.16600000000000037,-3.25,-0.06700000000000017,-3.5,0.0,47.400000000000006,-2.49,-36.80000000000001,0.0,-13.75,-0.02200000000000024,-1.25,0.0,-0.29999999999999716,0.07500000000000107,4.5,0.0,20.049999999999997,0.04699999999999882,78.19999999999999,0.0,163.8,0.15300000000000047,136.35000000000002,0.0,0.10000000000007958,5.892,18.89999999999992,0.7149999999999999,-16.05000000000001,0.7949999999999999,-43.59999999999991,-11.531722222222221,-13.405857142857144,-9.884666666666668,462.2750000000001,3752.532,3881.655,4007.885,3904.9478000000004,130.20799999999963,3882.74
1.33,-10.747,-10.971,-10.744,-10.814,-10.814,-13.433,-13.433,-13.467,-13.467,-13.482,-13.482,-13.457,-13.457,-13.297,-13.297,-13.179,-12.965,-11.154,113.3,96.95,93.05,90.0,142.45,100.05,86.85,85.0,84.95,89.2,106.1,171.9,313.4,487.7,490.4,513.6,515.15,466.0,-13.604,-13.631,166.0,145.4,-0.2240000000000002,-16.349999999999994,0.2270000000000003,-3.9000000000000057,-0.07000000000000028,-3.049999999999997,0.0,52.44999999999999,-2.6189999999999998,-42.39999999999999,0.0,-13.200000000000003,-0.034000000000000696,-1.8499999999999943,0.0,-0.04999999999999716,-0.014999999999998792,4.25,0.0,16.89999999999999,0.02499999999999858,65.80000000000001,0.0,141.49999999999997,0.16000000000000014,174.3,0.0,2.6999999999999886,0.11800000000000033,23.200000000000045,0.2140000000000004,1.5499999999999545,1.811,-49.14999999999998,-12.536666666666665,-13.460142857142857,-12.8915,464.375,3882.74,3752.532,3961.588,3921.875,163.48400000000038,4046.224
1.33,-10.891,-11.014,-10.949,-10.981,-10.981,-13.536,-13.536,-13.557,-13.557,-13.49,-13.49,-13.477,-13.477,-13.317,-13.317,-13.106,-12.859,-10.94,113.85,97.65,92.0,90.1,143.95,99.85,87.30000000000001,84.30000000000001,85.2,89.85,101.8,159.7,286.85,448.3,506.05,529.35,525.85,477.6,-13.693,-13.696,163.5,143.9,-0.12299999999999933,-16.19999999999999,0.0649999999999995,-5.650000000000006,-0.03200000000000003,-1.9000000000000057,0.0,53.849999999999994,-2.5549999999999997,-44.099999999999994,0.0,-12.549999999999983,-0.021000000000000796,-3.0,0.0,0.8999999999999915,0.06700000000000017,4.6499999999999915,0.0,11.950000000000003,0.0129999999999999,57.89999999999999,0.0,127.15000000000003,0.16000000000000014,161.45,0.0,57.75,0.2110000000000003,23.30000000000001,0.2469999999999999,-3.5,1.9190000000000005,-48.25,-12.581944444444446,-13.520428571428571,-12.836,462.3333333333333,4046.224,3882.74,4046.224,3928.096,31.105000000000018,4077.329
1.33,-11.051,-11.152,-10.957,-11.03,-11.03,-13.555,-13.555,-13.579,-13.579,-13.676,-13.676,-13.83,-13.83,-13.675,-13.675,-9.778,-7.652,-6.003,113.45,98.8,91.45,90.1,144.45,100.65,87.6,83.94999999999999,85.2,90.25,100.95,152.85,265.35,409.05,513.1,533.95,527.25,486.5,-13.71,-13.73,160.2,144.3,-0.10099999999999909,-14.650000000000006,0.1949999999999985,-7.349999999999994,-0.07299999999999862,-1.3500000000000085,0.0,54.349999999999994,-2.5250000000000004,-43.79999999999998,0.0,-13.050000000000011,-0.02400000000000091,-3.6500000000000057,0.0,1.2500000000000142,-0.09699999999999953,5.049999999999997,0.0,10.700000000000003,-0.15399999999999991,51.89999999999999,0.0,112.50000000000003,0.15499999999999936,143.7,0.0,104.05000000000001,3.8970000000000002,20.850000000000023,2.1260000000000003,-6.7000000000000455,1.649,-40.75,-11.960166666666671,-13.635714285714286,-10.768833333333333,455.8666666666666,4077.329,4046.224,3881.655,3945.7466,-107.42100000000028,3969.908
1.33,-11.305,-11.432,-10.928,-11.0,-11.0,-13.568,-13.568,-13.657,-13.657,-13.837,-13.837,-13.816,-13.816,-13.695,-13.695,-6.719,-5.77,-5.071,111.6,100.1,91.55,89.75,145.5,101.1,88.25,84.15,85.0,90.35,101.7,157.8,239.5,391.9,506.9,531.55,529.2,511.95,-14.005,-14.076,157.6,146.6,-0.12700000000000067,-11.5,0.5039999999999996,-8.549999999999997,-0.07199999999999918,-1.7999999999999972,0.0,55.75,-2.5679999999999996,-44.400000000000006,0.0,-12.849999999999994,-0.08900000000000041,-4.099999999999994,0.0,0.8499999999999943,-0.17999999999999972,5.349999999999994,0.0,11.350000000000009,0.02099999999999902,56.10000000000001,0.0,81.69999999999999,0.12100000000000044,152.39999999999998,0.0,115.0,6.976,24.649999999999977,0.9490000000000007,-2.349999999999909,0.6989999999999998,-17.250000000000057,-11.687277777777776,-13.705714285714288,-9.794333333333334,451.8333333333333,3969.908,4077.329,3752.532,3979.5284,-48.4670000000001,3921.441
1.33,-11.326,-11.485,-10.901,-11.021,-11.021,-13.921,-13.921,-13.931,-13.931,-13.797,-13.797,-13.791,-13.791,-13.679,-13.679,-6.5,-5.665,-4.739,109.55,100.65,91.85,88.85,144.15,101.05,88.75,84.4,84.75,89.65,102.25,166.25,231.75,382.75,499.4,520.2,518.8,529.45,-14.047,-14.071,155.8,149.8,-0.15899999999999892,-8.899999999999991,0.5839999999999996,-8.800000000000011,-0.120000000000001,-3.0,0.0,55.30000000000001,-2.8999999999999986,-43.10000000000001,0.0,-12.299999999999997,-0.009999999999999787,-4.349999999999994,0.0,0.3499999999999943,0.13399999999999856,4.900000000000006,0.0,12.599999999999994,0.006000000000000227,64.0,0.0,65.5,0.1120000000000001,151.0,0.0,116.64999999999998,7.179,20.800000000000068,0.835,-1.400000000000091,0.9260000000000002,10.650000000000091,-11.716444444444443,-13.86985714285714,-9.6755,447.0583333333334,3921.441,3969.908,3882.74,4004.4127999999996,85.721,4007.162
1.33,-11.25,-11.532,-10.582,-10.671,-10.671,-13.843,-13.843,-13.879,-13.879,-14.023,-14.023,-13.987,-13.987,-13.877,-13.877,-6.321,-5.722,-4.897,108.25,100.5,92.4,88.2,143.89999999999998,100.35,88.69999999999999,84.65,84.2,88.75,100.65,191.65,228.4,358.54999999999995,490.0,508.9,512.85,531.15,-14.034,-14.056,155.0,152.4,-0.28200000000000003,-7.75,0.9499999999999993,-8.099999999999994,-0.08899999999999864,-4.200000000000003,0.0,55.699999999999974,-3.1720000000000006,-43.54999999999998,0.0,-11.650000000000006,-0.03599999999999959,-4.049999999999983,0.0,-0.45000000000000284,-0.14400000000000013,4.549999999999997,0.0,11.900000000000006,0.03599999999999959,91.0,0.0,36.75,0.10999999999999943,130.14999999999995,0.0,131.45000000000005,7.556000000000001,18.899999999999977,0.5989999999999993,3.9500000000000455,0.8250000000000002,18.299999999999955,-11.714666666666668,-13.925285714285712,-9.780166666666666,438.30833333333334,4007.162,3921.441,4046.224,4003.6169999999997,35.083000000000084,4042.245
1.33,-11.257,-11.501,-10.514,-10.6,-10.6,-14.091,-14.091,-14.119,-14.119,-14.018,-14.018,-13.987,-13.987,-13.884,-13.884,-6.25,-5.337,-4.593,108.8,99.55,93.35,88.2,142.6,98.85,88.65,85.1,84.0,87.95,97.4,198.4,258.1,343.55,482.3,497.5,506.8,516.3,-14.245,-14.271,155.9,154.0,-0.24399999999999977,-9.25,0.9870000000000001,-6.200000000000003,-0.0860000000000003,-5.1499999999999915,0.0,54.39999999999999,-3.4909999999999997,-43.75,0.0,-10.199999999999989,-0.02800000000000047,-3.5500000000000114,0.0,-1.0999999999999943,0.10099999999999909,3.950000000000003,0.0,9.450000000000003,0.031000000000000583,101.0,0.0,59.70000000000002,0.10299999999999976,85.44999999999999,0.0,138.75,7.634,15.199999999999989,0.9130000000000003,9.300000000000011,0.7439999999999998,9.499999999999943,-11.713888888888889,-14.063285714285714,-9.655833333333334,434.0916666666667,4042.245,4007.162,4077.329,4029.5864,164.9310000000005,4207.176
1.33,-11.254,-11.476,-10.499,-10.553,-10.553,-14.08,-14.08,-14.114,-14.114,-14.006,-14.006,-13.987,-13.987,-13.844,-13.844,-6.466,-5.34,-4.374,110.9,98.35,93.8,88.45,141.85000000000002,97.9,88.35,85.55,84.15,87.55000000000001,97.0,194.55,284.65,326.75,475.2,505.3,504.2000000000001,505.1,-14.251,-14.278,157.2,154.9,-0.2220000000000013,-12.550000000000011,0.9770000000000003,-4.549999999999997,-0.05400000000000027,-5.349999999999994,0.0,53.40000000000002,-3.5269999999999992,-43.95000000000002,0.0,-9.550000000000011,-0.034000000000000696,-2.799999999999997,0.0,-1.3999999999999915,0.10800000000000054,3.4000000000000057,0.0,9.449999999999989,0.019000000000000128,97.55000000000001,0.0,90.09999999999997,0.14300000000000068,42.10000000000002,0.0,148.45,7.377999999999999,30.100000000000023,1.1260000000000003,-1.099999999999909,0.9660000000000002,0.8999999999999204,-11.698722222222223,-14.055285714285715,-9.6425,433.5333333333333,4207.176,4042.245,3969.908,4084.4908000000005,37.253999999999905,4244.43
1.33,-11.212,-11.446,-10.522,-10.583,-10.583,-14.095,-14.095,-14.1,-14.1,-14.017,-14.017,-13.984,-13.984,-13.818,-13.818,-6.79,-5.573,-4.529,112.85,97.3,94.05,88.6,139.39999999999998,97.9,88.4,85.45,84.25,87.5,150.2,177.4,319.3,349.4,458.2,501.25,515.7,491.95,-14.235,-14.27,158.4,155.2,-0.23399999999999999,-15.549999999999997,0.9239999999999995,-3.25,-0.06099999999999994,-5.450000000000003,0.0,50.79999999999998,-3.5120000000000005,-41.49999999999997,0.0,-9.5,-0.004999999999999005,-2.950000000000003,0.0,-1.2000000000000028,0.08300000000000018,3.25,0.0,62.69999999999999,0.032999999999999474,27.200000000000017,0.0,141.9,0.16600000000000037,30.099999999999966,0.0,108.80000000000001,7.028,43.05000000000001,1.2169999999999996,14.450000000000045,1.0440000000000005,-23.750000000000057,-11.737000000000002,-14.058285714285713,-9.752,439.3,4244.43,4207.176,3921.441,4151.2588,10.850999999999658,4255.281
1.33,-11.3,-11.578,-10.727,-10.816,-10.816,-14.07,-14.07,-14.09,-14.09,-14.506,-14.506,-14.453,-14.453,-14.287,-14.287,-7.002,-5.782,-4.624,113.85,97.15,93.55,89.30000000000001,137.05,98.5,88.55,85.25,84.3,86.85,171.75,164.95,308.65,385.1,445.2,488.6,508.25,483.85,-14.236,-14.27,159.8,154.9,-0.2779999999999987,-16.69999999999999,0.8509999999999991,-3.6000000000000085,-0.08900000000000041,-4.249999999999986,0.0,47.75,-3.2539999999999996,-38.55000000000001,0.0,-9.950000000000003,-0.019999999999999574,-3.299999999999997,0.0,-0.9500000000000028,-0.41600000000000037,2.549999999999997,0.0,84.9,0.053000000000000824,-6.800000000000011,0.0,143.7,0.1659999999999986,76.45000000000005,0.0,60.099999999999966,7.285000000000001,43.400000000000034,1.2199999999999998,19.649999999999977,1.1580000000000004,-24.399999999999977,-11.969833333333336,-14.255,-10.072500000000002,436.60833333333335,4255.281,4244.43,4007.162,4190.393400000001,-52.44599999999991,4202.835
1.33,-11.667,-11.796,-10.916,-10.978,-10.978,-14.494,-14.494,-14.594,-14.594,-14.459,-14.459,-14.443,-14.443,-14.293,-14.293,-7.215,-6.186,-5.117,114.05,98.0,92.75,89.95,135.05,99.3,88.35,84.9,84.65,86.7,161.8,158.45,297.15,423.35,443.25,481.55,499.15,486.45,-14.717,-14.758,160.8,154.4,-0.12899999999999956,-16.049999999999997,0.879999999999999,-5.25,-0.06199999999999939,-2.799999999999997,0.0,45.10000000000001,-3.516,-35.750000000000014,0.0,-10.950000000000003,-0.09999999999999964,-3.4499999999999886,0.0,-0.25,0.1349999999999998,2.049999999999997,0.0,75.10000000000001,0.016000000000000014,-3.3500000000000227,0.0,138.7,0.15000000000000036,126.20000000000005,0.0,19.899999999999977,7.077999999999999,38.30000000000001,1.029,17.599999999999966,1.069,-12.699999999999989,-12.189944444444446,-14.505285714285716,-10.257833333333332,438.4833333333333,4202.835,4255.281,4042.245,4203.2696,-96.20899999999983,4106.626
1.33,-11.625,-11.796,-10.93,-10.966,-10.966,-14.519,-14.519,-14.561,-14.561,-14.473,-14.473,-14.459,-14.459,-14.295,-14.295,-7.227,-6.356,-5.414,114.0,99.25,91.85,90.25,133.15,100.25,88.0,85.0,84.85,86.69999999999999,147.55,160.25,263.1,431.0,461.5,489.0,493.4,477.05,-14.709,-14.735,161.5,153.6,-0.17099999999999937,-14.75,0.8659999999999997,-7.400000000000006,-0.03599999999999959,-1.5999999999999943,0.0,42.900000000000006,-3.553000000000001,-32.900000000000006,0.0,-12.25,-0.041999999999999815,-3.0,0.0,-0.15000000000000568,0.08799999999999919,1.8499999999999943,0.0,60.85000000000002,0.014000000000001123,12.699999999999989,0.0,102.85000000000002,0.1639999999999997,167.89999999999998,0.0,30.5,7.068,27.5,0.8710000000000004,4.399999999999977,0.9420000000000002,-16.349999999999966,-12.216333333333333,-14.509285714285715,-10.341,435.8416666666667,4106.626,4202.835,4207.176,4163.4114,-98.74099999999999,4007.885
1.33,-11.592,-11.752,-10.928,-11.0,-11.0,-14.55,-14.55,-14.563,-14.563,-14.475,-14.475,-14.445,-14.445,-14.29,-14.29,-7.041,-6.047,-5.048,114.2,99.8,91.2,90.05000000000001,132.15,101.95,87.35,85.1,84.85,86.5,136.3,165.05,242.25,426.45,479.85,508.65,508.65,469.4,-14.713,-14.73,161.6,153.5,-0.16000000000000014,-14.400000000000006,0.8239999999999998,-8.599999999999994,-0.07199999999999918,-1.1499999999999915,0.0,42.099999999999994,-3.5500000000000007,-30.200000000000003,0.0,-14.600000000000009,-0.0129999999999999,-2.25,0.0,-0.25,0.08800000000000097,1.6500000000000057,0.0,49.80000000000001,0.02999999999999936,28.75,0.0,77.19999999999999,0.15500000000000114,184.2,0.0,53.400000000000034,7.248999999999999,28.799999999999955,0.9940000000000007,0.0,0.9989999999999997,-39.25,-12.169666666666664,-14.517285714285716,-10.1935,439.2083333333334,4007.885,4106.626,4244.43,4117.6938,7.95699999999988,4015.842
1.33,-11.669,-11.819,-10.968,-11.068,-11.068,-14.535,-14.535,-14.561,-14.561,-14.502,-14.502,-14.478,-14.478,-14.346,-14.346,-6.803,-5.925,-4.961,113.85,100.0,91.65,89.2,132.8,101.95,86.80000000000001,85.0,84.35,85.95,133.35,182.1,232.8,397.35,496.45,522.6,524.35,464.65,-14.714,-14.722,161.4,154.4,-0.15000000000000036,-13.849999999999994,0.8510000000000009,-8.349999999999994,-0.09999999999999964,-2.450000000000003,0.0,43.60000000000001,-3.4670000000000005,-30.85000000000001,0.0,-15.149999999999991,-0.0259999999999998,-1.8000000000000114,0.0,-0.6500000000000057,0.058999999999999275,1.6000000000000085,0.0,47.39999999999999,0.02400000000000091,48.75,0.0,50.70000000000002,0.13199999999999967,164.55,0.0,99.09999999999997,7.543,26.150000000000034,0.8780000000000001,1.75,0.9639999999999995,-59.700000000000045,-12.173611111111114,-14.524857142857142,-10.143166666666666,439.70000000000005,4015.842,4007.885,4255.281,4075.1590000000006,26.764999999999873,4042.607
1.33,-11.82,-11.927,-11.02,-11.133,-11.133,-14.551,-14.551,-14.589,-14.589,-14.502,-14.502,-14.487,-14.487,-14.369,-14.369,-6.635,-5.703,-4.64,113.5,100.0,92.6,88.35,134.55,100.65,86.80000000000001,84.75,83.94999999999999,85.35,121.05,231.85,237.15,368.7,502.0,527.8,536.7,473.4500000000001,-14.744,-14.769,161.6,156.2,-0.10699999999999932,-13.5,0.907,-7.400000000000006,-0.11299999999999955,-4.25,0.0,46.20000000000002,-3.418000000000001,-33.900000000000006,0.0,-13.849999999999994,-0.038000000000000256,-2.0500000000000114,0.0,-0.8000000000000114,0.08699999999999974,1.4000000000000057,0.0,35.7,0.015000000000000568,110.8,0.0,5.300000000000011,0.11800000000000033,131.54999999999998,0.0,133.3,7.734,25.799999999999955,0.9319999999999995,8.900000000000091,1.0630000000000006,-63.24999999999994,-12.167055555555555,-14.538714285714283,-10.033833333333334,440.9666666666667,4042.607,4015.842,4202.835,4038.5562,-22.786000000000058,4019.821
1.33,-12.004,-12.037,-11.038,-11.152,-11.152,-14.583,-14.583,-14.603,-14.603,-14.529,-14.529,-14.486,-14.486,-14.354,-14.354,-6.74,-5.784,-4.7,114.5,100.6,93.4,87.7,136.0,98.8,87.15,84.19999999999999,83.55,84.80000000000001,112.3,275.25,252.7,335.65,497.3,525.9000000000001,538.35,480.15,-14.759,-14.774,162.4,157.6,-0.03300000000000125,-13.900000000000006,0.9990000000000006,-7.199999999999989,-0.11399999999999899,-5.700000000000003,0.0,48.3,-3.431000000000001,-37.2,0.0,-11.649999999999991,-0.019999999999999574,-2.950000000000017,0.0,-0.6499999999999915,0.07399999999999984,1.2500000000000142,0.0,27.499999999999986,0.04299999999999926,162.95,0.0,-22.55000000000001,0.13200000000000145,82.94999999999999,0.0,161.65000000000003,7.613999999999999,28.60000000000008,0.9560000000000004,12.449999999999932,1.0839999999999996,-58.200000000000045,-12.206499999999997,-14.55942857142857,-10.069666666666668,438.3416666666667,4019.821,4042.607,4106.626,4018.0845999999997,-15.552999999999884,4004.268
1.33,-12.128,-12.194,-11.068,-11.12,-11.12,-14.601,-14.601,-14.62,-14.62,-14.537,-14.537,-14.477,-14.477,-14.355,-14.355,-6.723,-5.695,-4.819,115.8,101.1,93.75,87.85,132.0,97.05,87.7,83.9,83.45,84.5,108.0,266.5,318.05,325.5,476.45,514.3,540.3,485.9,-14.762,-14.789,164.1,157.9,-0.06600000000000072,-14.700000000000003,1.1260000000000012,-7.349999999999994,-0.0519999999999996,-5.900000000000006,0.0,44.150000000000006,-3.4810000000000016,-34.95,0.0,-9.349999999999994,-0.01899999999999835,-3.799999999999997,0.0,-0.45000000000000284,0.08299999999999841,1.0499999999999972,0.0,23.5,0.0600000000000005,158.5,0.0,51.55000000000001,0.12199999999999989,7.449999999999989,0.0,150.95,7.632000000000001,37.849999999999966,1.0279999999999996,26.0,0.8760000000000003,-54.39999999999998,-12.224833333333333,-14.570428571428574,-10.070666666666666,443.4166666666667,4004.268,4019.821,4007.885,4016.6377999999995,-3.617000000000189,4000.651
1.33,-12.181,-12.3,-11.041,-11.145,-11.145,-14.576,-14.576,-14.626,-14.626,-14.509,-14.509,-14.478,-14.478,-14.346,-14.346,-6.863,-5.784,-4.753,116.95,101.05,93.8,88.75,129.45,96.3,88.1,84.05,83.75,84.55000000000001,104.75,243.6,373.1,347.0,452.4,500.9,516.35,484.4,-14.762,-14.797,166.1,157.1,-0.11900000000000155,-15.900000000000006,1.2590000000000003,-7.25,-0.1039999999999992,-5.049999999999997,0.0,40.69999999999999,-3.431000000000001,-33.14999999999999,0.0,-8.200000000000003,-0.049999999999998934,-4.049999999999997,0.0,-0.29999999999999716,0.1169999999999991,0.8000000000000114,0.0,20.19999999999999,0.031000000000000583,138.85,0.0,129.50000000000003,0.13199999999999967,-26.100000000000023,0.0,105.39999999999998,7.483,48.5,1.0790000000000006,15.450000000000045,1.0309999999999997,-31.950000000000045,-12.237888888888891,-14.557142857142855,-10.095,445.69166666666666,4000.651,4004.268,4015.842,4002.2426,-56.784999999999854,3943.866
1.33,-12.116,-12.242,-11.087,-11.194,-11.194,-14.56,-14.56,-14.606,-14.606,-14.473,-14.473,-14.46,-14.46,-14.306,-14.306,-7.178,-6.151,-5.127,117.4,101.35,94.2,89.65,127.0,95.95,88.6,84.3,84.25,84.80000000000001,103.05,225.65,398.4500000000001,390.0,432.8,490.6,482.7,485.9,-14.762,-14.775,167.8,156.3,-0.12600000000000122,-16.05000000000001,1.1550000000000011,-7.1499999999999915,-0.1070000000000011,-4.549999999999997,0.0,37.349999999999994,-3.3659999999999997,-31.049999999999997,0.0,-7.3500000000000085,-0.045999999999999375,-4.299999999999997,0.0,-0.04999999999999716,0.13299999999999912,0.5500000000000114,0.0,18.249999999999986,0.0129999999999999,122.60000000000001,0.0,172.8000000000001,0.1540000000000017,-8.450000000000102,0.0,42.80000000000001,7.127999999999999,57.80000000000001,1.0270000000000001,-7.900000000000034,1.024,3.1999999999999886,-12.283277777777782,-14.534,-10.254666666666667,446.7416666666666,3943.866,4000.651,4042.607,3972.584,-49.552000000000135,3894.314
1.33,-11.996,-12.131,-11.14,-11.201,-11.201,-14.553,-14.553,-14.581,-14.581,-14.461,-14.461,-14.43,-14.43,-14.25,-14.25,-7.34,-6.234,-5.075,116.85,102.05,94.55,90.05000000000001,124.8,96.4,88.75,84.44999999999999,84.55,85.2,106.6,208.55,371.15,444.1,425.5,459.65,474.4,475.6,-14.733,-14.752,169.2,156.2,-0.1349999999999998,-14.799999999999997,0.9909999999999997,-7.5,-0.06099999999999994,-4.499999999999986,0.0,34.749999999999986,-3.3520000000000003,-28.39999999999999,0.0,-7.650000000000006,-0.027999999999998693,-4.300000000000011,0.0,0.10000000000000853,0.11999999999999922,0.6500000000000057,0.0,21.39999999999999,0.031000000000000583,101.95000000000002,0.0,162.59999999999997,0.17999999999999972,72.95000000000005,0.0,-18.600000000000023,6.91,34.14999999999998,1.1059999999999999,14.75,1.1589999999999998,1.2000000000000455,-12.270444444444447,-14.517142857142858,-10.263166666666667,441.73333333333335,3894.314,3943.866,4019.821,3934.4618,-65.10399999999981,3829.21
1.33,-11.838,-12.024,-11.096,-11.208,-11.208,-14.543,-14.543,-14.55,-14.55,-14.456,-14.456,-14.414,-14.414,-14.25,-14.25,-7.755,-9.863,-7.822,116.25,102.65,94.45,90.4,125.05,97.4,88.4,84.80000000000001,84.8,86.4,114.05,199.0,329.25,475.65,438.9,458.6,455.5,459.7000000000001,-14.697,-14.733,169.8,157.1,-0.18599999999999994,-13.599999999999994,0.927999999999999,-8.200000000000003,-0.1120000000000001,-4.049999999999997,0.0,34.64999999999999,-3.334999999999999,-27.64999999999999,0.0,-9.0,-0.0070000000000014495,-3.5999999999999943,0.0,-1.4210854715202004e-14,0.0940000000000012,1.6000000000000085,0.0,27.64999999999999,0.041999999999999815,84.95,0.0,130.25,0.1639999999999997,146.39999999999998,0.0,-36.75,6.495,19.700000000000045,-2.1079999999999997,-3.1000000000000227,2.0409999999999995,4.200000000000102,-12.624444444444443,-14.501714285714286,-11.392333333333333,436.2666666666667,3829.21,3894.314,4004.268,3911.6752,61.125,3890.335
