机速_al,负压_1_al,负压_2_al,负压_3_al,负压_4_al,负压_5_al,负压_6_al,负压_7_al,负压_8_al,负压_9_al,负压_10_al,负压_11_al,负压_12_al,负压_13_al,负压_14_al,负压_15_al,负压_16_al,负压_17_al,负压_18_al,温度_1_al,温度_2_al,温度_3_al,温度_4_al,温度_5_al,温度_6_al,温度_7_al,温度_8_al,温度_9_al,温度_10_al,温度_11_al,温度_12_al,温度_13_al,温度_14_al,温度_15_al,温度_16_al,温度_17_al,温度_18_al,大烟道负压_1_al,大烟道负压_2_al,大烟道温度_1_al,大烟道温度_2_al,pgrad_1,tgrad_1,pgrad_2,tgrad_2,pgrad_3,tgrad_3,pgrad_4,tgrad_4,pgrad_5,tgrad_5,pgrad_6,tgrad_6,pgrad_7,tgrad_7,pgrad_8,tgrad_8,pgrad_9,tgrad_9,pgrad_10,tgrad_10,pgrad_11,tgrad_11,pgrad_12,tgrad_12,pgrad_13,tgrad_13,pgrad_14,tgrad_14,pgrad_15,tgrad_15,pgrad_16,tgrad_16,pgrad_17,tgrad_17,p_mean,p_mid,p_back,t_back,co_lag1,co_lag2,co_lag5,co_ma5,co_diff1,CO浓度
1.29,-11.488,-11.696,-11.151,-11.271,-11.271,-13.977,-13.977,-13.97,-13.97,-13.888,-13.888,-13.829,-13.829,-13.675,-13.675,-13.978,-13.661,-10.992,108.85,97.0,89.45,85.1,117.2,93.35,84.4,82.4,82.1,83.8,100.75,329.9,371.45,442.15,474.0,502.2,502.05,476.05,-14.075,-14.2,168.9,165.3,-0.20800000000000018,-11.849999999999994,0.5449999999999999,-7.549999999999997,-0.120000000000001,-4.3500000000000085,0.0,32.10000000000001,-2.7059999999999995,-23.85000000000001,0.0,-8.949999999999989,0.006999999999999673,-2.0,0.0,-0.30000000000001137,0.08200000000000074,1.7000000000000028,0.0,16.950000000000003,0.058999999999999275,229.14999999999998,0.0,41.55000000000001,0.15399999999999991,70.69999999999999,0.0,31.850000000000023,-0.30299999999999905,28.19999999999999,0.31700000000000017,-0.14999999999997726,2.6689999999999987,-26.0,-13.010333333333335,-13.92842857142857,-13.301666666666668,461.31666666666666,3548.177,3608.941,3497.902,3570.7466,-15.914000000000215,3532.263
1.29,-11.53,-11.722,-11.119,-11.336,-11.336,-13.946,-13.946,-13.985,-13.985,-13.868,-13.868,-13.811,-13.811,-13.649,-13.649,-14.044,-13.815,-10.852,109.7,96.9,90.3,84.85,115.9,93.3,84.2,82.45,81.9,83.3,97.9,324.4,411.95,452.3,477.4,504.3,508.0,473.2,-14.074,-14.2,169.1,163.5,-0.19200000000000017,-12.799999999999997,0.6029999999999998,-6.6000000000000085,-0.21700000000000053,-5.450000000000003,0.0,31.05000000000001,-2.6099999999999994,-22.60000000000001,0.0,-9.099999999999994,-0.0389999999999997,-1.75,0.0,-0.5499999999999972,0.1169999999999991,1.3999999999999915,0.0,14.600000000000009,0.057000000000000384,226.49999999999997,0.0,87.55000000000001,0.1620000000000008,40.35000000000002,0.0,25.099999999999966,-0.39500000000000135,26.900000000000034,0.22900000000000098,3.6999999999999886,2.962999999999999,-34.80000000000001,-13.015111111111112,-13.915571428571427,-13.303333333333335,471.1916666666666,3532.263,3548.177,3563.73,3559.8235999999997,-23.14800000000014,3509.115
1.29,-11.551,-11.733,-11.221,-11.345,-11.345,-13.95,-13.95,-13.96,-13.96,-13.847,-13.847,-13.8,-13.8,-13.633,-13.633,-14.05,-13.84,-10.979,110.0,96.85,90.6,85.05,114.25,92.65,83.75,82.6,81.7,82.85,94.55,267.75,441.8,457.5,484.0,509.5,510.65,475.8,-14.052,-14.184,169.6,160.9,-0.18200000000000038,-13.150000000000006,0.5120000000000005,-6.25,-0.12400000000000055,-5.549999999999997,0.0,29.200000000000003,-2.6049999999999986,-21.599999999999994,0.0,-8.900000000000006,-0.010000000000001563,-1.1500000000000057,0.0,-0.8999999999999915,0.11300000000000132,1.1499999999999915,0.0,11.700000000000003,0.04699999999999882,173.2,0.0,174.05,0.1670000000000016,15.699999999999989,0.0,26.5,-0.4170000000000016,25.5,0.21000000000000085,1.1499999999999773,2.8610000000000007,-34.849999999999966,-13.02466666666667,-13.902,-13.3225,479.875,3509.115,3532.263,3600.622,3520.2548,-106.33699999999999,3402.778
1.29,-11.627,-11.792,-11.221,-11.293,-11.293,-13.921,-13.921,-13.947,-13.947,-13.838,-13.838,-13.796,-13.796,-13.619,-13.619,-14.031,-13.82,-10.944,110.5,96.8,90.35,85.65,114.25,91.95,83.65,82.44999999999999,81.8,82.75,91.9,223.8,456.15,482.55,493.5,511.35,513.45,476.35,-14.044,-14.165,169.9,159.0,-0.16499999999999915,-13.700000000000003,0.5709999999999997,-6.450000000000003,-0.07199999999999918,-4.699999999999989,0.0,28.599999999999994,-2.628,-22.299999999999997,0.0,-8.299999999999997,-0.0259999999999998,-1.200000000000017,0.0,-0.6499999999999915,0.10899999999999999,0.9500000000000028,0.0,9.150000000000006,0.041999999999999815,131.9,0.0,232.34999999999997,0.1769999999999996,26.400000000000034,0.0,10.949999999999989,-0.4120000000000008,17.850000000000023,0.2110000000000003,2.1000000000000227,2.8759999999999994,-37.10000000000002,-13.014611111111108,-13.886857142857142,-13.304833333333333,488.89166666666665,3402.778,3509.115,3608.941,3466.2184,-64.01899999999978,3338.759
1.29,-11.607,-11.805,-11.214,-11.294,-11.294,-13.897,-13.897,-13.931,-13.931,-13.828,-13.828,-13.779,-13.779,-13.613,-13.613,-14.051,-13.808,-10.903,111.6,97.2,90.25,86.65,113.7,92.0,83.75,82.15,82.25,82.9,92.5,225.55,407.8,508.05,499.1,515.9000000000001,514.45,476.15,-14.036,-14.16,169.5,159.0,-0.1980000000000004,-14.399999999999991,0.5909999999999993,-6.950000000000003,-0.08000000000000007,-3.5999999999999943,0.0,27.049999999999997,-2.6029999999999998,-21.700000000000003,0.0,-8.25,-0.03399999999999892,-1.5999999999999943,0.0,0.09999999999999432,0.10299999999999976,0.6500000000000057,0.0,9.599999999999994,0.04899999999999949,133.05,0.0,182.25,0.16600000000000037,100.25,0.0,-8.949999999999989,-0.4380000000000006,16.800000000000068,0.24300000000000033,-1.4500000000000455,2.9049999999999994,-38.30000000000007,-13.003999999999998,-13.870142857142856,-13.294500000000001,486.90833333333336,3338.759,3402.778,3548.177,3426.5771999999997,11.211999999999989,3349.971
1.29,-11.547,-11.8,-11.244,-11.342,-11.342,-13.895,-13.895,-13.931,-13.931,-13.818,-13.818,-13.784,-13.784,-13.627,-13.627,-13.474,-13.704,-10.84,112.5,97.1,90.35,87.2,114.45,92.45,84.05000000000001,81.6,82.9,83.3,105.1,248.05,331.0,518.5,506.85,519.35,517.9,478.0,-14.025,-14.165,168.8,159.8,-0.2530000000000001,-15.400000000000006,0.5560000000000009,-6.75,-0.09800000000000075,-3.1499999999999915,0.0,27.25,-2.552999999999999,-22.0,0.0,-8.399999999999991,-0.03599999999999959,-2.450000000000017,0.0,1.3000000000000114,0.11299999999999955,0.3999999999999915,0.0,21.799999999999997,0.03399999999999892,142.95000000000002,0.0,82.94999999999999,0.15700000000000003,187.5,0.0,-11.649999999999977,0.15300000000000047,12.5,-0.23000000000000043,-1.4500000000000455,2.8640000000000008,-39.89999999999998,-12.966833333333334,-13.867428571428572,-13.176000000000002,478.59999999999997,3349.971,3338.759,3532.263,3406.1056,79.9340000000002,3429.905
1.29,-11.551,-11.758,-11.209,-11.294,-11.294,-13.895,-13.895,-13.927,-13.927,-13.815,-13.815,-13.791,-13.791,-13.641,-13.641,-14.02,-11.563,-10.625,113.85,97.0,90.1,87.0,118.05,93.35,84.25,81.8,83.2,83.75,120.5,264.45,313.2,517.05,519.8,527.8,519.25,477.55,-14.023,-14.141,167.8,159.7,-0.20699999999999896,-16.849999999999994,0.5489999999999995,-6.900000000000006,-0.08500000000000085,-3.0999999999999943,0.0,31.049999999999997,-2.600999999999999,-24.700000000000003,0.0,-9.099999999999994,-0.03200000000000003,-2.450000000000003,0.0,1.4000000000000057,0.1120000000000001,0.5499999999999972,0.0,36.75,0.023999999999999133,143.95,0.0,48.75,0.15000000000000036,203.84999999999997,0.0,2.75,-0.37899999999999956,8.0,2.456999999999999,-8.549999999999955,0.9380000000000006,-41.69999999999999,-12.85844444444444,-13.866428571428571,-12.880166666666668,479.10833333333335,3429.905,3349.971,3509.115,3409.2884,95.1239999999998,3525.029
1.29,-11.54,-11.707,-11.199,-11.283,-11.283,-13.902,-13.902,-13.931,-13.931,-13.834,-13.834,-13.797,-13.797,-13.653,-13.653,-14.045,-11.855,-10.652,114.65,97.55,90.15,86.85,120.1,94.05,84.2,82.1,83.05,83.8,123.4,266.45000000000005,350.75,456.15,529.5,541.0,530.75,480.55,-14.023,-14.146,167.1,158.7,-0.1670000000000016,-17.10000000000001,0.5080000000000009,-7.3999999999999915,-0.08399999999999963,-3.3000000000000114,0.0,33.25,-2.6189999999999998,-26.049999999999997,0.0,-9.849999999999994,-0.028999999999999915,-2.1000000000000085,0.0,0.9500000000000028,0.09699999999999953,0.75,0.0,39.60000000000001,0.036999999999999034,143.05000000000004,0.0,84.29999999999995,0.14400000000000013,105.39999999999998,0.0,73.35000000000002,-0.39199999999999946,11.5,2.1899999999999995,-10.25,1.2030000000000012,-50.19999999999999,-12.877666666666663,-13.875857142857143,-12.9425,481.45000000000005,3525.029,3429.905,3402.778,3447.5552000000002,69.08300000000008,3594.112
1.29,-11.554,-11.748,-11.211,-11.316,-11.316,-13.921,-13.921,-13.932,-13.932,-13.871,-13.871,-13.839,-13.839,-13.672,-13.672,-14.129,-13.916,-11.09,115.05,98.55,90.55,86.8,119.25,94.1,84.0,82.3,82.9,83.7,113.6,253.65,377.25,397.7000000000001,533.5,540.45,538.25,483.9500000000001,-14.034,-14.169,166.6,157.8,-0.19399999999999906,-16.5,0.536999999999999,-8.0,-0.10500000000000043,-3.75,0.0,32.45,-2.6049999999999986,-25.150000000000006,0.0,-10.099999999999994,-0.011000000000001009,-1.7000000000000028,0.0,0.6000000000000085,0.06099999999999994,0.7999999999999972,0.0,29.89999999999999,0.03200000000000003,140.05,0.0,123.6,0.16699999999999982,20.450000000000102,0.0,135.7999999999999,-0.45699999999999896,6.9500000000000455,0.2129999999999992,-2.2000000000000455,2.8260000000000005,-54.2999999999999,-13.041666666666664,-13.898142857142856,-13.386333333333335,478.5166666666667,3594.112,3525.029,3338.759,3493.2728,-26.764999999999873,3567.347
1.29,-11.565,-11.741,-11.199,-11.303,-11.303,-13.934,-13.934,-13.965,-13.965,-13.879,-13.879,-13.849,-13.849,-13.688,-13.688,-14.064,-13.893,-11.138,115.5,99.5,90.35,86.6,117.95,93.85,83.9,82.6,83.0,83.7,108.45,248.85,404.2000000000001,419.15,526.75,537.95,528.4,490.05,-14.047,-14.214,165.8,158.4,-0.17600000000000016,-16.0,0.5419999999999998,-9.150000000000006,-0.10400000000000098,-3.75,0.0,31.35000000000001,-2.6309999999999985,-24.10000000000001,0.0,-9.949999999999989,-0.031000000000000583,-1.3000000000000114,0.0,0.4000000000000057,0.0860000000000003,0.7000000000000028,0.0,24.75,0.02999999999999936,140.39999999999998,0.0,155.3500000000001,0.1609999999999996,14.949999999999875,0.0,107.60000000000002,-0.37599999999999945,11.200000000000045,0.17099999999999937,-9.550000000000068,2.755000000000001,-38.349999999999966,-13.046444444444441,-13.915000000000003,-13.386666666666668,484.41666666666674,3567.347,3594.112,3349.971,3533.6373999999996,-15.553000000000338,3551.794
1.29,-11.663,-11.829,-11.268,-11.333,-11.333,-13.954,-13.954,-13.972,-13.972,-13.879,-13.879,-13.839,-13.839,-13.668,-13.668,-14.075,-13.885,-11.11,115.5,100.3,90.55,86.80000000000001,118.15,93.45,84.0,82.35,83.1,83.9,104.2,261.5,400.45,456.65,490.45,532.85,525.95,491.4,-14.057,-14.203,165.3,159.0,-0.16600000000000037,-15.200000000000003,0.5609999999999999,-9.75,-0.0649999999999995,-3.749999999999986,0.0,31.349999999999994,-2.6210000000000004,-24.700000000000003,0.0,-9.450000000000003,-0.017999999999998906,-1.6500000000000057,0.0,0.75,0.09299999999999997,0.8000000000000114,0.0,20.299999999999997,0.03999999999999915,157.3,0.0,138.95,0.17100000000000115,56.19999999999999,0.0,33.80000000000001,-0.40700000000000003,42.400000000000034,0.1899999999999995,-6.899999999999977,2.7750000000000004,-34.55000000000007,-13.062222222222223,-13.921285714285716,-13.374166666666667,482.9583333333334,3551.794,3567.347,3429.905,3548.8282,-45.934999999999945,3505.859
1.29,-11.674,-11.834,-11.23,-11.28,-11.28,-13.946,-13.946,-13.967,-13.967,-13.894,-13.894,-13.844,-13.844,-13.68,-13.68,-14.069,-13.876,-11.116,115.6,100.75,91.05,87.15,116.7,93.1,84.5,82.1,83.15,83.7,101.3,261.54999999999995,394.8,485.5,474.2000000000001,508.65,514.85,485.5,-14.059,-14.217,165.1,158.9,-0.16000000000000014,-14.849999999999994,0.6039999999999992,-9.700000000000003,-0.049999999999998934,-3.8999999999999915,0.0,29.549999999999997,-2.6660000000000004,-23.60000000000001,0.0,-8.599999999999994,-0.021000000000000796,-2.4000000000000057,0.0,1.0500000000000114,0.0730000000000004,0.5499999999999972,0.0,17.599999999999994,0.05000000000000071,160.24999999999994,0.0,133.25000000000006,0.1639999999999997,90.69999999999999,0.0,-11.299999999999898,-0.3890000000000011,34.449999999999875,0.1930000000000014,6.2000000000000455,2.76,-29.350000000000023,-13.056722222222223,-13.922571428571429,-13.3775,477.25,3505.859,3551.794,3525.029,3532.0458,-64.74199999999973,3441.117
1.29,-11.621,-11.844,-11.185,-11.211,-11.211,-13.958,-13.958,-13.981,-13.981,-13.887,-13.887,-13.833,-13.833,-13.69,-13.69,-14.08,-13.822,-11.165,115.8,101.35,91.7,87.1,114.55,93.0,85.3,81.75,83.55,84.15,98.0,262.2,404.9,500.75,492.15,503.25,492.3,485.15,-14.064,-14.19,165.3,157.3,-0.22299999999999898,-14.450000000000003,0.6589999999999989,-9.649999999999991,-0.0259999999999998,-4.6000000000000085,0.0,27.450000000000003,-2.747,-21.549999999999997,0.0,-7.700000000000003,-0.022999999999999687,-3.549999999999997,0.0,1.7999999999999972,0.09399999999999942,0.6000000000000085,0.0,13.849999999999994,0.05400000000000027,164.2,0.0,142.7,0.14300000000000068,95.85000000000002,0.0,-8.600000000000023,-0.39000000000000057,11.100000000000023,0.2580000000000009,-10.949999999999989,2.657,-7.150000000000034,-13.0465,-13.926428571428572,-13.38,479.75,3441.117,3505.859,3594.112,3492.3322,-45.57300000000032,3395.544
1.29,-11.485,-11.736,-11.098,-11.178,-11.178,-13.942,-13.942,-13.98,-13.98,-13.917,-13.917,-13.867,-13.867,-13.729,-13.729,-13.823,-13.567,-11.026,115.35,101.45,92.4,87.19999999999999,113.1,93.1,85.9,81.9,84.0,90.35,98.9,268.85,410.1,495.9,514.0,503.85,513.3,480.5,-14.055,-14.195,165.7,155.8,-0.2510000000000012,-13.899999999999991,0.6379999999999999,-9.049999999999997,-0.08000000000000007,-5.200000000000017,0.0,25.900000000000006,-2.7639999999999993,-20.0,0.0,-7.199999999999989,-0.038000000000000256,-4.0,0.0,2.0999999999999943,0.06300000000000061,6.349999999999994,0.0,8.550000000000011,0.049999999999998934,169.95000000000002,0.0,141.25,0.13800000000000168,85.79999999999995,0.0,18.100000000000023,-0.0940000000000012,-10.149999999999977,0.2560000000000002,9.449999999999932,2.5410000000000004,-32.799999999999955,-12.997833333333332,-13.935000000000002,-13.290166666666666,486.2749999999999,3395.544,3441.117,3567.347,3450.3038,-38.33899999999994,3357.205
1.29,-11.268,-11.537,-11.127,-11.224,-11.224,-13.939,-13.939,-14.006,-14.006,-13.631,-13.631,-13.597,-13.597,-13.477,-13.477,-13.609,-13.413,-11.051,114.55,101.6,92.75,87.65,111.05,93.7,86.05,82.30000000000001,83.9,94.75,100.9,262.1,405.1,495.8,532.85,506.7,537.25,464.25,-14.074,-14.194,165.9,154.2,-0.26900000000000013,-12.950000000000003,0.41000000000000014,-8.849999999999994,-0.09699999999999953,-5.099999999999994,0.0,23.39999999999999,-2.715,-17.349999999999994,0.0,-7.650000000000006,-0.06700000000000017,-3.749999999999986,0.0,1.5999999999999943,0.375,10.849999999999994,0.0,6.150000000000006,0.034000000000000696,161.20000000000002,0.0,143.0,0.11999999999999922,90.69999999999999,0.0,37.05000000000001,-0.13199999999999967,-26.150000000000034,0.19599999999999973,30.55000000000001,2.362,-73.0,-12.875166666666669,-13.821285714285713,-13.104000000000001,490.325,3357.205,3395.544,3551.794,3392.1440000000002,-96.21000000000004,3260.995
1.29,-11.338,-11.558,-11.23,-11.317,-11.317,-13.691,-13.691,-13.734,-13.734,-13.629,-13.629,-13.608,-13.608,-13.488,-13.488,-13.121,-13.282,-11.125,113.35,101.7,93.2,88.1,108.6,94.2,85.65,83.0,84.0,92.95,107.1,242.0,406.8,503.45,534.6500000000001,514.3,542.3,473.5,-13.8,-13.927,165.3,152.1,-0.22000000000000064,-11.649999999999991,0.3279999999999994,-8.5,-0.08699999999999974,-5.1000000000000085,0.0,20.5,-2.3740000000000006,-14.399999999999991,0.0,-8.549999999999997,-0.04299999999999926,-2.6500000000000057,0.0,1.0,0.10500000000000043,8.950000000000003,0.0,14.149999999999991,0.02099999999999902,134.9,0.0,164.8,0.120000000000001,96.64999999999998,0.0,31.200000000000102,0.3669999999999991,-20.350000000000136,-0.1609999999999996,28.0,2.157,-68.79999999999995,-12.810444444444446,-13.673714285714286,-13.018666666666668,495.8333333333333,3260.995,3357.205,3505.859,3338.0352,-25.679999999999836,3235.315
1.29,-11.487,-11.618,-11.211,-11.282,-11.282,-13.701,-13.701,-13.726,-13.726,-13.643,-13.643,-13.619,-13.619,-13.486,-13.486,-12.048,-11.143,-10.788,111.8,101.45,93.7,88.65,108.6,94.55,85.6,83.6,84.2,90.75,125.95,219.3,408.45,501.75,523.2,513.35,529.05,484.75,-13.803,-13.923,164.3,149.8,-0.13100000000000023,-10.349999999999994,0.40700000000000003,-7.75,-0.07099999999999973,-5.049999999999997,0.0,19.94999999999999,-2.4190000000000005,-14.049999999999997,0.0,-8.950000000000003,-0.025000000000000355,-2.0,0.0,0.6000000000000085,0.08300000000000018,6.549999999999997,0.0,35.2,0.02400000000000091,93.35000000000001,0.0,189.14999999999998,0.13299999999999912,93.30000000000001,0.0,21.450000000000045,1.4380000000000006,-9.850000000000023,0.9049999999999994,15.699999999999932,0.3550000000000004,-44.299999999999955,-12.62272222222222,-13.679857142857143,-12.428333333333335,493.425,3235.315,3260.995,3441.117,3279.8754,-84.99699999999984,3150.318
1.29,-11.628,-11.727,-11.183,-11.26,-11.26,-13.711,-13.711,-13.727,-13.727,-13.647,-13.647,-13.627,-13.627,-13.496,-13.496,-11.728,-10.911,-10.701,110.85,100.95,93.65,89.25,110.1,95.2,85.6,83.7,84.4,89.45,161.15,199.25,392.1,496.5,524.3499999999999,511.15,521.05,483.9,-13.813,-13.946,163.1,148.0,-0.0990000000000002,-9.899999999999991,0.5440000000000005,-7.299999999999997,-0.07699999999999996,-4.400000000000006,0.0,20.849999999999994,-2.4510000000000005,-14.899999999999991,0.0,-9.600000000000009,-0.016000000000000014,-1.8999999999999915,0.0,0.7000000000000028,0.08000000000000007,5.049999999999997,0.0,71.7,0.019999999999999574,38.099999999999994,0.0,192.85000000000002,0.13100000000000023,104.39999999999998,0.0,27.84999999999991,1.7680000000000007,-13.199999999999932,0.8170000000000002,9.899999999999977,0.20999999999999908,-37.14999999999998,-12.60077777777778,-13.685285714285715,-12.326500000000001,488.17499999999995,3150.318,3235.315,3395.544,3241.6086,53.891999999999825,3204.21
1.29,-11.524,-11.741,-11.146,-11.24,-11.24,-13.705,-13.705,-13.724,-13.724,-13.647,-13.647,-13.609,-13.609,-13.491,-13.491,-11.791,-10.956,-10.657,111.25,100.45,93.75,89.65,112.9,95.45,85.65,83.35,84.6,88.55,163.75,181.1,373.5,496.55,526.3,517.45,519.7,483.2000000000001,-13.804,-13.944,161.9,146.4,-0.21700000000000053,-10.799999999999997,0.5949999999999989,-6.700000000000003,-0.09399999999999942,-4.099999999999994,0.0,23.25,-2.465,-17.450000000000003,0.0,-9.799999999999997,-0.019000000000000128,-2.3000000000000114,0.0,1.25,0.07699999999999996,3.950000000000003,0.0,75.2,0.038000000000000256,17.349999999999994,0.0,192.4,0.11800000000000033,123.05000000000001,0.0,29.749999999999943,1.6999999999999993,-8.849999999999909,0.8350000000000009,2.25,0.2989999999999995,-36.49999999999994,-12.5915,-13.680142857142858,-12.332500000000001,486.11666666666673,3204.21,3150.318,3357.205,3201.027,-49.91300000000001,3154.297
1.29,-11.358,-11.691,-11.199,-11.296,-11.296,-13.713,-13.713,-13.734,-13.734,-13.662,-13.662,-13.636,-13.636,-13.506,-13.506,-11.522,-10.871,-10.766,112.2,99.7,93.9,90.05000000000001,114.15,95.95,85.8,83.35,84.75,87.9,161.0,163.6,346.5,496.8,520.25,519.05,522.75,484.75,-13.804,-13.942,160.7,144.3,-0.3330000000000002,-12.5,0.4920000000000009,-5.799999999999997,-0.09699999999999953,-3.8499999999999943,0.0,24.099999999999994,-2.417,-18.200000000000003,0.0,-10.150000000000006,-0.021000000000000796,-2.450000000000003,0.0,1.4000000000000057,0.07199999999999918,3.1500000000000057,0.0,73.1,0.026000000000001577,2.5999999999999943,0.0,182.9,0.129999999999999,150.3,0.0,23.44999999999999,1.984,-1.2000000000000455,0.6509999999999998,3.7000000000000455,0.10500000000000043,-38.0,-12.583388888888887,-13.693428571428571,-12.301166666666667,481.68333333333334,3154.297,3204.21,3260.995,3186.3424000000005,33.27500000000009,3187.572
1.29,-11.263,-11.57,-11.21,-11.299,-11.299,-13.719,-13.719,-13.732,-13.732,-13.661,-13.661,-13.629,-13.629,-13.522,-13.522,-9.895,-9.855,-10.346,113.2,98.55,93.7,90.05,115.35,96.65,85.9,83.4,84.9,87.35,157.4,150.05,328.95,481.45,516.95,515.35,520.6,484.6,-13.817,-13.966,159.4,142.6,-0.3070000000000004,-14.650000000000006,0.35999999999999943,-4.849999999999994,-0.08899999999999864,-3.6500000000000057,0.0,25.299999999999997,-2.42,-18.69999999999999,0.0,-10.75,-0.0129999999999999,-2.5,0.0,1.5,0.07099999999999973,2.4499999999999886,0.0,70.05000000000001,0.03200000000000003,-7.349999999999994,0.0,178.89999999999998,0.10699999999999932,152.5,0.0,35.50000000000006,3.6270000000000007,-1.6000000000000227,0.03999999999999915,5.25,-0.49099999999999966,-36.0,-12.403499999999998,-13.693285714285716,-11.794833333333335,474.6499999999999,3187.572,3154.297,3235.315,3180.3384,17.722999999999956,3205.295
1.29,-11.249,-11.532,-11.217,-11.306,-11.306,-13.697,-13.697,-13.742,-13.742,-13.671,-13.671,-13.65,-13.65,-13.536,-13.536,-9.856,-9.732,-10.08,113.4,98.3,93.35,90.15,113.65,96.8,85.94999999999999,83.4,84.85,87.0,150.8,145.95,293.4,466.1,515.7,513.4,516.0,485.5,-13.819,-13.946,157.9,141.8,-0.2829999999999995,-15.100000000000009,0.3149999999999995,-4.950000000000003,-0.08899999999999864,-3.1999999999999886,0.0,23.5,-2.391,-16.85000000000001,0.0,-10.850000000000009,-0.045000000000001705,-2.549999999999983,0.0,1.4499999999999886,0.0710000000000015,2.1500000000000057,0.0,63.80000000000001,0.02099999999999902,-4.850000000000023,0.0,147.45,0.11400000000000077,172.70000000000005,0.0,49.60000000000002,3.6799999999999997,-2.300000000000068,0.12400000000000055,2.6000000000000227,-0.34800000000000075,-30.5,-12.381666666666668,-13.695714285714287,-11.731666666666667,465.01666666666665,3205.295,3187.572,3150.318,3204.1375999999996,64.01899999999978,3269.314
1.29,-11.228,-11.518,-11.222,-11.306,-11.306,-13.723,-13.723,-13.758,-13.758,-13.675,-13.675,-13.649,-13.649,-13.549,-13.549,-9.377,-9.469,-9.941,113.25,98.9,93.1,90.25,113.0,96.9,86.35,83.8,84.95,87.0,144.25,139.85,265.1,452.2000000000001,511.15,512.9000000000001,513.55,487.4500000000001,-13.835,-13.967,156.4,141.3,-0.2900000000000009,-14.349999999999994,0.29600000000000115,-5.800000000000011,-0.08399999999999963,-2.8499999999999943,0.0,22.75,-2.4170000000000016,-16.099999999999994,0.0,-10.550000000000011,-0.034999999999998366,-2.549999999999997,0.0,1.1500000000000057,0.08299999999999841,2.049999999999997,0.0,57.25,0.026000000000001577,-4.400000000000006,0.0,125.25000000000003,0.09999999999999964,187.10000000000008,0.0,58.949999999999875,4.171999999999999,1.7500000000001137,-0.09199999999999875,0.6499999999998636,-0.4720000000000013,-26.099999999999852,-12.3375,-13.708714285714285,-11.589,457.05833333333345,3269.314,3205.295,3204.21,3230.3239999999996,65.82799999999997,3335.142
1.29,-11.256,-11.518,-11.254,-11.332,-11.332,-13.727,-13.727,-13.767,-13.767,-13.689,-13.689,-13.668,-13.668,-13.553,-13.553,-12.443,-12.42,-10.792,112.3,99.2,92.35,90.15,113.25,96.85,86.7,84.05000000000001,85.05,87.1,142.7,135.55,253.75,432.85,501.35,511.25,513.7,485.2,-13.834,-13.956,154.8,141.3,-0.26200000000000045,-13.099999999999994,0.2640000000000011,-6.8500000000000085,-0.07800000000000118,-2.1999999999999886,0.0,23.099999999999994,-2.3949999999999996,-16.400000000000006,0.0,-10.149999999999991,-0.03999999999999915,-2.6499999999999915,0.0,0.9999999999999858,0.0779999999999994,2.049999999999997,0.0,55.599999999999994,0.021000000000000796,-7.149999999999977,0.0,118.19999999999999,0.11499999999999844,179.10000000000002,0.0,68.5,1.1100000000000012,9.899999999999977,0.022999999999999687,2.4500000000000455,1.6280000000000001,-28.500000000000057,-12.730833333333333,-13.719142857142856,-12.738166666666666,449.68333333333334,3335.142,3269.314,3154.297,3276.1862,48.46600000000035,3383.608
1.29,-11.368,-11.583,-11.269,-11.332,-11.332,-13.733,-13.733,-13.775,-13.775,-13.715,-13.715,-13.688,-13.688,-13.586,-13.586,-12.949,-12.503,-10.839,112.1,99.2,91.95,89.85,111.8,96.8,87.3,83.9,84.9,87.05,142.14999999999998,130.1,252.0,405.65,490.35,504.7,510.4,484.05,-13.843,-13.98,153.4,141.3,-0.21499999999999986,-12.899999999999991,0.31400000000000006,-7.25,-0.06300000000000061,-2.1000000000000085,0.0,21.950000000000003,-2.401,-15.0,0.0,-9.5,-0.041999999999999815,-3.3999999999999915,0.0,1.0,0.0600000000000005,2.1499999999999915,0.0,55.09999999999998,0.026999999999999247,-12.049999999999983,0.0,121.9,0.10200000000000031,153.64999999999998,0.0,84.70000000000005,0.6370000000000005,14.349999999999966,0.44599999999999973,5.699999999999989,1.6639999999999997,-26.349999999999966,-12.78716666666667,-13.733428571428572,-12.8585,441.19166666666666,3383.608,3335.142,3187.572,3320.0953999999997,23.509999999999764,3407.118
1.31,-11.511,-11.682,-11.27,-11.372,-11.372,-13.757,-13.757,-13.8,-13.8,-13.708,-13.708,-13.692,-13.692,-13.564,-13.564,-8.153,-6.562,-4.602,112.1,99.3,92.35,89.55000000000001,107.25,96.9,87.75,84.0,84.55000000000001,86.6,134.7,127.05,243.65,388.45,481.25,497.35,505.6,486.3,-13.864,-14.029,152.3,140.8,-0.17100000000000115,-12.799999999999997,0.4120000000000008,-6.950000000000003,-0.10200000000000031,-2.799999999999983,0.0,17.69999999999999,-2.385,-10.349999999999994,0.0,-9.150000000000006,-0.04300000000000104,-3.75,0.0,0.5500000000000114,0.09200000000000053,2.049999999999983,0.0,48.099999999999994,0.016000000000000014,-7.6499999999999915,0.0,116.60000000000001,0.1280000000000001,144.79999999999998,0.0,92.80000000000001,5.411,16.100000000000023,1.5910000000000002,8.25,1.96,-19.30000000000001,-11.864777777777778,-13.746,-10.022833333333333,433.76666666666665,3407.118,3383.608,3205.295,3367.3322,34.360999999999876,3441.479
